CustomerID,artist
10868,BandofHorses
10868,ColdPlay
10868,Lumineers
10869,Lorde
10869,TheShins
10869,VampireWeekend
10870,KatyPerry
10870,Pharrel
10871,ColdPlay
10871,TheShins
10872,Lorde
10873,Fun
10873,Lumineers
10873,TaylorSwift
10874,ColdPlay
10874,Lorde
10874,Pharrel
10875,BandofHorses
10875,Lorde
10876,OneDirection
10876,Pitbull
10876,WalinJennys
10878,Fun
10878,ImagineDragons
10878,Pitbull
10879,AlanThicke
10879,Lumineers
10879,SnowPatrol
10880,ImagineDragons
10880,VampireWeekend
10881,Fun
10881,Lumineers
10881,VampireWeekend
10882,U2
10882,WalinJennys
10883,AlanThicke
10884,TheShins
10884,U2
10885,BandofHorses
10885,ColdPlay
10885,Pharrel
10885,SnowPatrol
10886,Lumineers
10886,TheShins
10887,AlanThicke
10887,ImagineDragons
10887,SnowPatrol
10887,TheShins
10888,BlakeShelton
10888,Pharrel
10888,SnowPatrol
10889,ColdPlay
10889,Pitbull
10890,Lumineers
10890,TheShins
10891,BandofHorses
10891,BlakeShelton
10891,OneDirection
10891,ScreamingOrphans
10892,Lorde
10892,Pharrel
10892,ScreamingOrphans
10892,WalinJennys
10893,Pitbull
10895,BandofHorses
10895,OneDirection
10895,RascalFlats
10896,BlakeShelton
10897,Lumineers
10897,Pharrel
10897,RascalFlats
10898,BlakeShelton
10898,Pharrel
10898,ScreamingOrphans
10898,TheShins
10898,U2
10899,BandofHorses
10899,ColdPlay
10899,Pharrel
10899,VampireWeekend
10900,AlanThicke
10900,Lorde
10900,Lumineers
10900,TheShins
10901,WalinJennys
10902,AlanThicke
10902,ImagineDragons
10902,KatyPerry
10902,TaylorSwift
10902,VampireWeekend
10903,ColdPlay
10905,ImagineDragons
10905,RascalFlats
10905,VampireWeekend
10906,BlakeShelton
10906,Lumineers
10906,OneDirection
10906,VampireWeekend
10907,Fun
10907,Lorde
10907,SnowPatrol
10907,WalinJennys
10908,AlanThicke
10908,ColdPlay
10908,Pharrel
10908,RascalFlats
10909,ScreamingOrphans
10909,SnowPatrol
10910,Fun
10911,BandofHorses
10911,SnowPatrol
10912,AlanThicke
10912,TheShins
10913,Lorde
10913,TaylorSwift
10914,ImagineDragons
10914,TaylorSwift
10914,TheShins
10914,VampireWeekend
10915,WalinJennys
10916,BlakeShelton
10916,ImagineDragons
10917,BandofHorses
10917,Fun
10917,Lumineers
10918,AlanThicke
10919,Lorde
10919,TaylorSwift
10920,BlakeShelton
10920,Lorde
10920,VampireWeekend
10921,BlakeShelton
10921,ColdPlay
10921,Pharrel
10922,BandofHorses
10922,BlakeShelton
10922,OneDirection
10922,TaylorSwift
10923,KatyPerry
10923,U2
10924,BandofHorses
10924,ScreamingOrphans
10924,U2
10924,VampireWeekend
10925,BlakeShelton
10926,Fun
10926,ImagineDragons
10926,KatyPerry
10926,OneDirection
10926,TaylorSwift
10927,BlakeShelton
10927,Fun
10928,ImagineDragons
10928,OneDirection
10928,Pitbull
10928,TaylorSwift
10929,AlanThicke
10929,ColdPlay
10929,Lorde
10929,Pitbull
10930,BandofHorses
10930,ImagineDragons
10930,Lorde
10930,Pitbull
10931,Lumineers
10932,BandofHorses
10932,Fun
10933,Lorde
10933,OneDirection
10933,WalinJennys
10934,RascalFlats
10934,SnowPatrol
10935,ColdPlay
10935,KatyPerry
10935,SnowPatrol
10935,TheShins
10935,WalinJennys
10936,Lorde
10936,SnowPatrol
10936,TaylorSwift
10937,Pharrel
10937,VampireWeekend
10938,BlakeShelton
10938,ColdPlay
10938,Pharrel
10938,Pitbull
10939,ImagineDragons
10939,KatyPerry
10939,RascalFlats
10939,WalinJennys
10940,AlanThicke
10940,BlakeShelton
10940,ColdPlay
10940,Pitbull
10940,VampireWeekend
10941,Pitbull
10941,ScreamingOrphans
10941,TheShins
10941,VampireWeekend
10942,KatyPerry
10942,TheShins
10943,BlakeShelton
10943,ColdPlay
10943,KatyPerry
10943,SnowPatrol
10944,ImagineDragons
10945,ImagineDragons
10945,Lumineers
10945,OneDirection
10945,SnowPatrol
10945,TheShins
10945,U2
10945,VampireWeekend
10946,KatyPerry
10946,Pitbull
10947,ImagineDragons
10947,Lumineers
10947,OneDirection
10947,SnowPatrol
10947,TaylorSwift
10947,WalinJennys
10948,Fun
10948,Pharrel
10948,TaylorSwift
10948,VampireWeekend
10949,Pitbull
10950,KatyPerry
10950,Pharrel
10951,BandofHorses
10951,BlakeShelton
10951,WalinJennys
10952,AlanThicke
10952,Lumineers
10952,Pharrel
10952,ScreamingOrphans
10953,BandofHorses
10953,BlakeShelton
10953,ColdPlay
10953,Lumineers
10953,Pharrel
10953,VampireWeekend
10954,BandofHorses
10954,ScreamingOrphans
10954,TheShins
10954,VampireWeekend
10955,Fun
10955,Lumineers
10955,RascalFlats
10955,TheShins
10956,BlakeShelton
10956,ColdPlay
10956,KatyPerry
10956,Pitbull
10956,TheShins
10957,WalinJennys
10958,Fun
10958,RascalFlats
10958,SnowPatrol
10959,ColdPlay
10959,Lorde
10959,WalinJennys
10960,Pitbull
10960,WalinJennys
10961,BlakeShelton
10961,ImagineDragons
10961,Pharrel
10961,RascalFlats
10961,TheShins
10962,AlanThicke
10962,BandofHorses
10962,ColdPlay
10962,SnowPatrol
10962,TheShins
10963,BlakeShelton
10963,OneDirection
10963,Pharrel
10963,VampireWeekend
10964,KatyPerry
10964,Lorde
10965,ColdPlay
10965,SnowPatrol
10966,AlanThicke
10966,ImagineDragons
10966,Lorde
10966,ScreamingOrphans
10966,TaylorSwift
10967,ImagineDragons
10967,Lumineers
10967,Pitbull
10967,WalinJennys
10968,AlanThicke
10968,Fun
10968,Pitbull
10968,ScreamingOrphans
10968,SnowPatrol
10968,TaylorSwift
10968,TheShins
10968,VampireWeekend
10969,BandofHorses
10969,ImagineDragons
10970,BandofHorses
10970,Lorde
10970,TheShins
10970,U2
10970,VampireWeekend
10971,KatyPerry
10971,OneDirection
10971,ScreamingOrphans
10973,WalinJennys
10974,RascalFlats
10974,TaylorSwift
10975,BandofHorses
10975,ScreamingOrphans
10976,SnowPatrol
10976,WalinJennys
10977,ScreamingOrphans
10977,SnowPatrol
10977,TaylorSwift
10977,WalinJennys
10978,TaylorSwift
10979,Pharrel
10979,TaylorSwift
10979,WalinJennys
10980,ColdPlay
10980,Fun
10980,Lorde
10980,Lumineers
10980,TheShins
10980,VampireWeekend
10981,Lumineers
10981,RascalFlats
10981,TheShins
10981,VampireWeekend
10982,ColdPlay
10982,ImagineDragons
10982,WalinJennys
10983,AlanThicke
10983,KatyPerry
10983,Lorde
10983,ScreamingOrphans
10983,TheShins
10984,ImagineDragons
10984,Pitbull
10985,BlakeShelton
10985,ColdPlay
10985,Fun
10985,Lorde
10985,TheShins
10986,BlakeShelton
10986,ImagineDragons
10986,WalinJennys
10987,Lorde
10987,OneDirection
10987,Pharrel
10987,U2
10989,Lumineers
10989,Pharrel
10989,WalinJennys
10990,AlanThicke
10990,KatyPerry
10990,OneDirection
10990,Pharrel
10990,TheShins
10990,VampireWeekend
10991,Lumineers
10991,Pitbull
10991,ScreamingOrphans
10991,TaylorSwift
10992,Fun
10992,Pitbull
10992,SnowPatrol
10993,OneDirection
10993,TheShins
10993,U2
10994,ImagineDragons
10994,SnowPatrol
10996,AlanThicke
10996,BandofHorses
10996,ColdPlay
10996,Fun
10996,U2
10996,VampireWeekend
10997,BlakeShelton
10997,Fun
10997,TaylorSwift
10997,TheShins
10997,VampireWeekend
10998,SnowPatrol
10998,TheShins
10998,VampireWeekend
10999,Fun
10999,KatyPerry
10999,OneDirection
10999,TheShins
10999,VampireWeekend
11000,Fun
11000,Lumineers
11000,Pitbull
