StudentID,Result,firstMathCourse,yrsfromACT
1907,Failure,Math1113,0to2
1908,Failure,Math1113,0to2
1909,Failure,Math1113,0to2
1910,Success,Math1113,0to2
1911,Failure,Math1113,0to2
1912,Failure,Math1113,0to2
1913,Success,Math1113,0to2
1914,Failure,Math1113,0to2
1915,Success,Math1113,0to2
1916,Failure,Math1113,0to2
1917,Success,Math1113,0to2
1918,Success,Math1113,0to2
1919,Success,Math1113,0to2
1920,Success,Math1113,0to2
1921,Failure,Math1113,0to2
1922,Failure,Math1113,0to2
1923,Failure,Math1113,0to2
1924,Failure,Math1113,0to2
1925,Failure,Math1113,0to2
1926,Failure,Math1113,0to2
1927,Success,Math1113,0to2
1928,Success,Math1113,0to2
1929,Success,Math1113,0to2
1930,Failure,Math1113,0to2
1931,Success,Math1113,0to2
1932,Success,Math1113,0to2
1933,Success,Math1113,0to2
1934,Failure,Math1113,0to2
1935,Success,Math1113,0to2
1936,Success,Math1113,0to2
1937,Success,Math1113,0to2
1938,Success,Math1113,0to2
1939,Failure,Math1113,0to2
1940,Success,Math1113,0to2
1941,Failure,Math1113,0to2
1942,Success,Math1113,0to2
1943,Success,Math1113,0to2
1944,Success,Math1113,0to2
1945,Success,Math1113,0to2
1946,Failure,Math1113,0to2
1947,Failure,Math1113,0to2
1948,Failure,Math1113,0to2
1949,Success,Math1113,0to2
1950,Failure,Math1113,0to2
1951,Success,Math1113,0to2
1952,Success,Math1113,0to2
1953,Success,Math1113,0to2
1954,Success,Math1113,0to2
1955,Failure,Math1113,0to2
1956,Failure,Math1113,0to2
1957,Success,Math1113,0to2
1958,Failure,Math1113,0to2
1959,Success,Math1113,0to2
1960,Failure,Math1113,0to2
1961,Success,Math1113,0to2
1962,Failure,Math1113,0to2
1963,Failure,Math1113,0to2
1964,Failure,Math1113,0to2
1965,Success,Math1113,0to2
1966,Success,Math1113,0to2
1967,Success,Math1113,0to2
1968,Failure,Math1113,0to2
1969,Failure,Math1113,0to2
1970,Failure,Math1113,0to2
1971,Success,Math1113,0to2
1972,Success,Math1113,0to2
1973,Failure,Math1113,0to2
1974,Success,Math1113,0to2
1975,Success,Math1113,0to2
1976,Failure,Math1113,0to2
1977,Failure,Math1113,0to2
1978,Failure,Math1113,0to2
1979,Failure,Math1113,0to2
1980,Failure,Math1113,0to2
1981,Failure,Math1113,0to2
1982,Success,Math1113,0to2
1983,Success,Math1113,0to2
1984,Success,Math1113,0to2
1985,Success,Math1113,0to2
1986,Failure,Math1113,0to2
1987,Failure,Math1113,0to2
1988,Failure,Math1113,0to2
1989,Success,Math1113,0to2
1990,Failure,Math1113,0to2
1991,Failure,Math1113,0to2
1992,Failure,Math1113,0to2
1993,Failure,Math1113,0to2
1994,Failure,Math1113,0to2
1995,Failure,Math1113,0to2
1996,Success,Math1113,0to2
1997,Success,Math1113,0to2
1998,Failure,Math1113,0to2
1999,Failure,Math1113,0to2
2000,Failure,Math1113,0to2
2001,Failure,Math1113,0to2
2002,Success,Math1113,0to2
2003,Success,Math1113,0to2
2004,Success,Math1113,0to2
2005,Success,Math1113,0to2
2006,Failure,Math1113,0to2
2007,Success,Math1113,0to2
2008,Success,Math1113,0to2
2009,Success,Math1113,0to2
2010,Success,Math1113,0to2
2011,Failure,Math1113,0to2
2012,Success,Math1113,0to2
2013,Success,Math1113,0to2
2014,Failure,Math1113,0to2
2015,Success,Math1113,0to2
2016,Success,Math1113,0to2
2017,Failure,Math1113,0to2
2018,Failure,Math1113,0to2
2019,Success,Math1113,0to2
2020,Failure,Math1113,0to2
2021,Failure,Math1113,0to2
2022,Failure,Math1113,0to2
2023,Failure,Math1113,0to2
2024,Success,Math1113,0to2
2025,Success,Math1113,0to2
2026,Failure,Math1113,0to2
2027,Success,Math1113,0to2
2028,Failure,Math1113,0to2
2029,Failure,Math1113,0to2
2030,Success,Math1113,0to2
2031,Success,Math1113,0to2
2032,Success,Math1113,0to2
2033,Success,Math1113,0to2
2034,Success,Math1113,0to2
2035,Failure,Math1113,0to2
2036,Success,Math1113,0to2
2037,Success,Math1113,0to2
2038,Failure,Math1113,0to2
2039,Failure,Math1113,0to2
2040,Failure,Math1113,0to2
2041,Failure,Math1113,0to2
2042,Failure,Math1113,0to2
2043,Success,Math1113,0to2
2044,Failure,Math1113,0to2
2045,Failure,Math1113,0to2
2046,Failure,Math1113,0to2
2047,Failure,Math1113,0to2
2048,Failure,Math1113,0to2
2049,Success,Math1113,0to2
2050,Failure,Math1113,0to2
2051,Failure,Math1113,0to2
2052,Success,Math1113,0to2
2053,Failure,Math1113,0to2
2054,Success,Math1113,0to2
2055,Failure,Math1113,0to2
2056,Success,Math1113,0to2
2057,Failure,Math1113,0to2
2058,Success,Math1113,0to2
2059,Failure,Math1113,0to2
2060,Failure,Math1113,0to2
2061,Failure,Math1113,0to2
2062,Success,Math1113,0to2
2063,Success,Math1113,0to2
2064,Failure,Math1113,0to2
2065,Success,Math1113,0to2
2066,Failure,Math1003,0to2
2067,Success,Math1003,0to2
2068,Success,Math1003,0to2
2069,Success,Math1003,0to2
2070,Success,Math1003,0to2
2071,Success,Math1003,0to2
2072,Success,Math1003,0to2
2073,Success,Math1003,0to2
2074,Success,Math1003,0to2
2075,Success,Math1003,0to2
2076,Failure,Math1003,0to2
2077,Success,Math1003,0to2
2078,Success,Math1003,0to2
2079,Success,Math1003,0to2
2080,Success,Math1003,0to2
2081,Success,Math1003,0to2
2082,Success,Math1003,0to2
2083,Success,Math1003,0to2
2084,Success,Math1003,0to2
2085,Success,Math1003,0to2
2086,Success,Math1003,0to2
2087,Success,Math1003,0to2
2088,Success,Math1003,0to2
2089,Success,Math1003,0to2
2090,Failure,Math1003,0to2
2091,Failure,Math1003,0to2
2092,Success,Math1003,0to2
2093,Success,Math1003,0to2
2094,Success,Math1003,0to2
2095,Success,Math1003,0to2
2096,Success,Math1003,0to2
2097,Success,Math1003,0to2
2098,Success,Math1003,0to2
2099,Success,Math1003,0to2
2100,Success,Math1003,0to2
2101,Success,Math1003,0to2
2102,Success,Math1003,0to2
2103,Success,Math1003,0to2
2104,Success,Math1003,0to2
2105,Success,Math1003,0to2
2106,Success,Math1003,0to2
2107,Success,Math1003,0to2
2108,Success,Math1003,0to2
2109,Failure,Math1003,0to2
2110,Success,Math1003,0to2
2111,Success,Math1003,0to2
2112,Success,Math1003,0to2
2113,Success,Math1003,0to2
2114,Success,Math1003,0to2
2115,Success,Math1003,0to2
2116,Success,Math1003,0to2
2117,Failure,Math1003,0to2
2118,Failure,Math1003,0to2
2119,Success,Math1003,0to2
2120,Success,Math1003,0to2
2121,Success,Math1003,0to2
2122,Success,Math1003,0to2
2123,Success,Math1003,0to2
2124,Success,Math1003,0to2
2125,Failure,Math1003,0to2
2126,Success,Math1003,0to2
2127,Success,Math1003,0to2
2128,Success,Math1003,0to2
2129,Success,Math1003,0to2
2130,Success,Math1003,0to2
2131,Success,Math1003,0to2
2132,Success,Math1003,0to2
2133,Success,Math1003,0to2
2134,Success,Math1003,0to2
2135,Success,Math1003,0to2
2136,Success,Math1003,0to2
2137,Success,Math1003,0to2
2138,Success,Math1003,0to2
2139,Success,Math1003,0to2
2140,Success,Math1003,0to2
2141,Success,Math1003,0to2
2142,Success,Math1003,0to2
2143,Failure,Math1003,0to2
2144,Success,Math1003,0to2
2145,Success,Math1003,0to2
2146,Success,Math1003,0to2
2147,Success,Math1003,0to2
2148,Success,Math1003,0to2
2149,Success,Math1003,0to2
2150,Success,Math1003,0to2
2151,Success,Math1003,0to2
2152,Success,Math1003,0to2
2153,Success,Math1003,0to2
2154,Success,Math1003,0to2
2155,Success,Math1003,0to2
2156,Success,Math1003,0to2
2157,Success,Math1003,0to2
2158,Success,Math1003,0to2
2159,Failure,Math1003,0to2
2160,Success,Math1003,0to2
2161,Success,Math1003,0to2
2162,Success,Math1003,0to2
2163,Success,Math1003,0to2
2164,Success,Math1003,0to2
2165,Failure,Math1003,0to2
2166,Success,Math1003,0to2
2167,Success,Math1003,0to2
2168,Failure,Math1003,0to2
2169,Success,Math1003,0to2
2170,Success,Math1003,0to2
2171,Success,Math1003,0to2
2172,Success,Math1003,0to2
2173,Success,Math1003,0to2
2174,Success,Math1003,0to2
2175,Success,Math1003,0to2
2176,Success,Math1003,0to2
2177,Success,Math1003,0to2
2178,Success,Math1003,0to2
2179,Failure,Math1003,0to2
2180,Failure,Math1003,0to2
2181,Failure,Math1003,0to2
2182,Failure,Math1003,0to2
2183,Success,Math1003,0to2
2184,Failure,Math1003,0to2
2185,Success,Math1003,0to2
2186,Success,Math1003,0to2
2187,Success,Math1003,0to2
2188,Success,Math1003,0to2
2189,Success,Math1003,0to2
2190,Success,Math1003,0to2
2191,Success,Math1003,0to2
2192,Failure,Math1003,0to2
2193,Success,Math1003,0to2
2194,Success,Math1003,0to2
2195,Success,Math1003,0to2
2196,Success,Math1003,0to2
2197,Success,Math1003,0to2
2198,Success,Math1003,0to2
2199,Success,Math1003,0to2
2200,Success,Math1003,0to2
2201,Success,Math1003,0to2
2202,Success,Math1003,0to2
2203,Success,Math1003,0to2
2204,Success,Math1003,0to2
2205,Success,Math1003,0to2
2206,Success,Math1003,0to2
2207,Success,Math1003,0to2
2208,Success,Math1003,0to2
2209,Success,Math1003,0to2
2210,Success,Math1003,0to2
2211,Success,Math1003,0to2
2212,Success,Math1003,0to2
2213,Success,Math1003,0to2
2214,Failure,Math1003,0to2
2215,Success,Math1003,0to2
2216,Failure,Math1003,0to2
2217,Success,Math1003,0to2
2218,Success,Math1003,0to2
2219,Success,Math1003,0to2
2220,Failure,Math1003,0to2
2221,Success,Math1003,0to2
2222,Failure,Math1003,0to2
2223,Success,Math1003,0to2
2224,Success,Math1003,0to2
2225,Success,Math1003,0to2
2226,Success,Math1003,0to2
2227,Success,Math1003,0to2
2228,Success,Math1003,0to2
2229,Success,Math1003,0to2
2230,Success,Math1003,0to2
2231,Success,Math1003,0to2
2232,Failure,Math1003,0to2
2233,Success,Math1003,0to2
2234,Success,Math1003,0to2
2235,Success,Math1003,0to2
2236,Success,Math1003,0to2
2237,Success,Math1003,0to2
2238,Success,Math1003,0to2
2239,Success,Math1003,0to2
2240,Success,Math1003,0to2
2241,Success,Math1003,0to2
2242,Success,Math1003,0to2
2243,Success,Math1003,0to2
2244,Failure,Math1003,0to2
2245,Success,Math1003,0to2
2246,Success,Math1003,0to2
2247,Success,Math1003,0to2
2248,Success,Math1003,0to2
2249,Success,Math1003,0to2
2250,Success,Math1003,0to2
2251,Failure,Math1003,0to2
2252,Success,Math1003,0to2
2253,Failure,Math1003,0to2
2254,Success,Math1003,0to2
2255,Success,Math1003,0to2
2256,Success,Math1003,0to2
2257,Success,Math1003,0to2
2258,Failure,Math1003,0to2
2259,Failure,Math1003,0to2
2260,Success,Math1003,0to2
2261,Success,Math1003,0to2
2262,Success,Math1003,0to2
2263,Failure,Math1003,0to2
2264,Success,Math1003,0to2
2265,Success,Math1003,0to2
2266,Failure,Math1003,0to2
2267,Failure,Math1003,0to2
2268,Failure,Math1003,0to2
2269,Failure,Math1003,0to2
2270,Success,Math1003,0to2
2271,Success,Math1003,0to2
2272,Failure,Math1003,0to2
2273,Success,Math1003,0to2
2274,Success,Math1003,0to2
2275,Success,Math1003,0to2
2276,Success,Math1003,0to2
2277,Success,Math1003,0to2
2278,Success,Math1003,0to2
2279,Success,Math1003,0to2
2280,Success,Math1003,0to2
2281,Success,Math1003,0to2
2282,Success,Math1003,0to2
2283,Success,Math1003,0to2
2284,Success,Math1003,0to2
2285,Success,Math1003,0to2
2286,Success,Math1003,0to2
2287,Success,Math1003,0to2
2288,Success,Math1003,0to2
2289,Failure,Math1003,0to2
2290,Failure,Math1003,0to2
2291,Success,Math1003,0to2
2292,Success,Math1003,0to2
2293,Failure,Math1003,0to2
2294,Success,Math1003,0to2
2295,Success,Math1003,0to2
2296,Success,Math1003,0to2
2297,Success,Math1003,0to2
2298,Success,Math1003,0to2
2299,Success,Math1003,0to2
2300,Success,Math1003,0to2
2301,Success,Math1003,0to2
2302,Success,Math1003,0to2
2303,Success,Math1003,0to2
2304,Failure,Math1003,0to2
2305,Success,Math1003,0to2
2306,Success,Math1003,0to2
2307,Success,Math1003,0to2
2308,Success,Math1003,0to2
2309,Success,Math1003,0to2
2310,Failure,Math1003,0to2
2311,Success,Math1003,0to2
2312,Success,Math1003,0to2
2313,Success,Math1003,0to2
2314,Success,Math1003,0to2
2315,Success,Math1003,0to2
2316,Success,Math1003,0to2
2317,Success,Math1003,0to2
2318,Success,Math1003,0to2
2319,Success,Math1003,0to2
2320,Failure,Math1003,0to2
2321,Success,Math1003,0to2
2322,Success,Math1003,0to2
2323,Success,Math1003,0to2
2324,Success,Math1003,0to2
2325,Success,Math1003,0to2
2326,Success,Math1003,0to2
2327,Success,Math1003,0to2
2328,Success,Math1003,0to2
2329,Success,Math1003,0to2
2330,Success,Math1003,0to2
2331,Success,Math1003,0to2
2332,Success,Math1003,0to2
2333,Success,Math1003,0to2
2334,Success,Math1003,0to2
2335,Success,Math1003,0to2
2336,Success,Math1003,0to2
2337,Failure,Math1003,0to2
2338,Success,Math1003,0to2
2339,Success,Math1003,0to2
2340,Success,Math1003,0to2
2341,Success,Math1003,0to2
2342,Success,Math1003,0to2
2343,Failure,Math1003,0to2
2344,Success,Math1003,0to2
2345,Success,Math1003,0to2
2346,Success,Math1003,0to2
2347,Failure,Math1003,0to2
2348,Success,Math1003,0to2
2349,Success,Math1003,0to2
2350,Success,Math1003,0to2
2351,Success,Math1003,0to2
2352,Success,Math1003,0to2
2353,Success,Math1003,0to2
2354,Success,Math1003,0to2
2355,Success,Math1003,0to2
2356,Success,Math1003,0to2
2357,Failure,Math1003,0to2
2358,Failure,Math1003,0to2
2359,Success,Math1003,0to2
2360,Failure,Math1003,0to2
2361,Success,Math1003,0to2
2362,Success,Math1003,0to2
2363,Success,Math1003,0to2
2364,Success,Math1003,0to2
2365,Success,Math1003,0to2
2366,Success,Math1003,0to2
2367,Success,Math1003,0to2
2368,Success,Math1003,0to2
2369,Success,Math1003,0to2
2370,Success,Math1003,0to2
2371,Success,Math1113,0to2
2372,Failure,Math1113,0to2
2373,Success,Math1113,0to2
2374,Success,Math1113,0to2
2375,Failure,Math1113,0to2
2376,Failure,Math1113,0to2
2377,Success,Math1113,0to2
2378,Success,Math1113,0to2
2379,Failure,Math1113,0to2
2380,Success,Math1113,0to2
2381,Success,Math1113,0to2
2382,Success,Math1113,0to2
2383,Success,Math1113,0to2
2384,Success,Math1113,0to2
2385,Success,Math1113,0to2
2386,Success,Math1113,0to2
2387,Failure,Math1113,0to2
2388,Failure,Math1113,0to2
2389,Failure,Math1113,0to2
2390,Success,Math1113,0to2
2391,Failure,Math1113,0to2
2392,Failure,Math1113,0to2
2393,Success,Math1113,0to2
2394,Success,Math1113,0to2
2395,Success,Math1113,0to2
2396,Failure,Math1113,0to2
2397,Failure,Math1113,0to2
2398,Failure,Math1113,0to2
2399,Failure,Math1113,0to2
2400,Failure,Math1113,0to2
2401,Failure,Math1113,0to2
2402,Failure,Math1113,0to2
2403,Success,Math1113,0to2
2404,Failure,Math1113,0to2
2405,Success,Math1113,0to2
2406,Failure,Math1113,0to2
2407,Success,Math1113,0to2
2408,Success,Math1113,0to2
2409,Success,Math1113,0to2
2410,Success,Math1113,0to2
2411,Success,Math1113,0to2
2412,Success,Math1113,0to2
2413,Success,Math1113,0to2
2414,Success,Math1113,0to2
2415,Success,Math1113,0to2
2416,Success,Math1113,0to2
2417,Success,Math1113,0to2
2418,Success,Math1113,0to2
2419,Success,Math1113,0to2
2420,Success,Math1113,0to2
2421,Success,Math1113,0to2
2422,Success,Math1113,0to2
2423,Failure,Math1113,0to2
2424,Success,Math1113,0to2
2425,Success,Math1113,0to2
2426,Success,Math1113,0to2
2427,Success,Math1113,0to2
2428,Success,Math1113,0to2
2429,Success,Math1113,0to2
2430,Success,Math1113,0to2
2431,Success,Math1113,0to2
2432,Failure,Math1113,0to2
2433,Success,Math1113,0to2
2434,Success,Math1113,0to2
2435,Success,Math1113,0to2
2436,Success,Math1113,0to2
2437,Success,Math1113,0to2
2438,Success,Math1113,0to2
2439,Success,Math1113,0to2
2440,Success,Math1113,0to2
2441,Success,Math1113,0to2
2442,Success,Math1113,0to2
2443,Failure,Math1113,0to2
2444,Failure,Math1113,0to2
2445,Success,Math1113,0to2
2446,Success,Math1113,0to2
2447,Success,Math1113,0to2
2448,Failure,Math1113,0to2
2449,Success,Math1113,0to2
2450,Success,Math1113,0to2
2451,Failure,Math1113,0to2
2452,Success,Math1113,0to2
2453,Success,Math1113,0to2
2454,Success,Math1113,0to2
2455,Success,Math1113,0to2
2456,Success,Math1113,0to2
2457,Success,Math1113,0to2
2458,Success,Math1113,0to2
2459,Success,Math1113,0to2
2460,Success,Math1113,0to2
2461,Success,Math1113,0to2
2462,Success,Math1113,0to2
2463,Success,Math1113,0to2
2464,Success,Math1113,0to2
2465,Success,Math1113,0to2
2466,Success,Math1113,0to2
2467,Failure,Math1113,0to2
2468,Success,Math1113,0to2
2469,Success,Math1113,0to2
2470,Success,Math1113,0to2
2471,Success,Math1113,0to2
2472,Success,Math1113,0to2
2473,Success,Math1113,0to2
2474,Failure,Math1113,0to2
2475,Success,Math1113,0to2
2476,Success,Math1113,0to2
2477,Success,Math1113,0to2
2478,Success,Math1113,0to2
2479,Success,Math1113,0to2
2480,Success,Math1113,0to2
2481,Success,Math1113,0to2
2482,Success,Math1113,0to2
2483,Success,Math1113,0to2
2484,Success,Math1113,0to2
2485,Success,Math1113,0to2
2486,Success,Math1113,0to2
2487,Success,Math1113,0to2
2488,Failure,Math1113,0to2
2489,Success,Math1113,0to2
2490,Success,Math1113,0to2
2491,Success,Math1113,0to2
2492,Success,Math1113,0to2
2493,Success,Math1113,0to2
2494,Success,Math1113,0to2
2495,Success,Math1113,0to2
2496,Success,Math1113,0to2
2497,Success,Math1113,0to2
2498,Success,Math1113,0to2
2499,Success,Math1113,0to2
2500,Success,Math1113,0to2
2501,Success,Math1113,0to2
2502,Success,Math1113,0to2
2503,Success,Math1113,0to2
2504,Success,Math1113,0to2
2505,Failure,Math1113,0to2
2506,Success,Math1113,0to2
2507,Failure,Math1113,0to2
2508,Success,Math1113,0to2
2509,Success,Math1113,0to2
2510,Success,Math1113,0to2
2511,Success,Math1113,0to2
2512,Success,Math1113,0to2
2513,Success,Math1113,0to2
2514,Success,Math1113,0to2
2515,Success,Math1113,0to2
2516,Success,Math1113,0to2
2517,Success,Math1113,0to2
2518,Success,Math1113,0to2
2519,Success,Math1113,0to2
2520,Failure,Math1113,0to2
2521,Success,Math1113,0to2
2522,Success,Math1113,0to2
2523,Success,Math1113,0to2
2524,Success,Math1113,0to2
2525,Success,Math1113,0to2
2526,Success,Math1113,0to2
2527,Success,Math1113,0to2
2528,Success,Math1113,0to2
2529,Failure,Math1113,0to2
2530,Failure,Math1113,0to2
2531,Success,Math1113,0to2
2532,Success,Math1113,0to2
2533,Success,Math1113,0to2
2534,Failure,Math1113,0to2
2535,Success,Math1113,0to2
2536,Success,Math1113,0to2
2537,Success,Math1113,0to2
2538,Success,Math1113,0to2
2539,Success,Math1113,0to2
2540,Success,Math1113,0to2
2541,Success,Math1113,0to2
2542,Success,Math1113,0to2
2543,Failure,Math1113,0to2
2544,Success,Math1113,0to2
2545,Failure,Math1113,0to2
2546,Success,Math1113,0to2
2547,Success,Math1113,0to2
2548,Success,Math1113,0to2
2549,Success,Math1113,0to2
2550,Failure,Math1113,0to2
2551,Success,Math1113,0to2
2552,Success,Math1113,0to2
2553,Success,Math1113,0to2
2554,Failure,Math1113,0to2
2555,Failure,Math1113,0to2
2556,Success,Math1113,0to2
2557,Failure,Math1113,0to2
2558,Success,Math1113,0to2
2559,Success,Math1113,0to2
2560,Success,Math1113,0to2
2561,Success,Math1113,0to2
2562,Success,Math1113,0to2
2563,Success,Math1113,0to2
2564,Success,Math1113,0to2
2565,Success,Math1113,0to2
2566,Success,Math1113,0to2
2567,Success,Math1113,0to2
2568,Success,Math1113,0to2
2569,Success,Math1113,0to2
2570,Failure,Math1113,0to2
2571,Success,Math1113,0to2
2572,Success,Math1113,0to2
2573,Success,Math1113,0to2
2574,Success,Math1113,0to2
2575,Success,Math1113,0to2
2576,Success,Math1113,0to2
2577,Success,Math1113,0to2
2578,Success,Math1113,0to2
2579,Success,Math1113,0to2
2580,Success,Math1113,0to2
2581,Success,Math1113,0to2
2582,Success,Math1113,0to2
2583,Success,Math1113,0to2
2584,Success,Math1113,0to2
2585,Success,Math1113,0to2
2586,Success,Math1113,0to2
2587,Success,Math1113,0to2
2588,Success,Math1113,0to2
2589,Failure,Math1113,0to2
2590,Success,Math1113,0to2
2591,Success,Math1113,0to2
2592,Success,Math1113,0to2
2593,Success,Math1113,0to2
2594,Success,Math1113,0to2
2595,Success,Math1113,0to2
2596,Success,Math1113,0to2
2597,Success,Math1113,0to2
2598,Success,Math1113,0to2
2599,Success,Math1113,0to2
2600,Failure,Math1113,0to2
2601,Success,Math1113,0to2
2602,Success,Math1113,0to2
2603,Success,Math1113,0to2
2604,Success,Math1113,0to2
2605,Success,Math1113,0to2
2606,Failure,Math1113,0to2
2607,Success,Math1113,0to2
2608,Success,Math1113,0to2
2609,Failure,Math1113,0to2
2610,Success,Math1113,0to2
2611,Success,Math1113,0to2
2612,Failure,Math1113,0to2
2613,Success,Math1113,0to2
2614,Success,Math1113,0to2
2615,Success,Math1113,0to2
2616,Success,Math1113,0to2
2617,Failure,Math1113,0to2
2618,Failure,Math1113,0to2
2619,Success,Math1113,0to2
2620,Failure,Math1113,0to2
2621,Failure,Math1113,0to2
2622,Failure,Math1113,0to2
2623,Failure,Math1113,0to2
2624,Success,Math1113,0to2
2625,Success,Math1113,0to2
2626,Success,Math1113,0to2
2627,Success,Math1113,0to2
2628,Success,Math1113,0to2
2629,Success,Math1113,0to2
2630,Success,Math1113,0to2
2631,Success,Math1113,0to2
2632,Success,Math1113,0to2
2633,Success,Math1113,0to2
2634,Failure,Math1113,0to2
2635,Success,Math1113,0to2
2636,Failure,Math1113,0to2
2637,Success,Math1113,0to2
2638,Success,Math1113,0to2
2639,Success,Math1113,0to2
2640,Success,Math1113,0to2
2641,Success,Math1113,0to2
2642,Success,Math1113,0to2
2643,Success,Math1113,0to2
2644,Failure,Math1113,0to2
2645,Success,Math1113,0to2
2646,Success,Math1113,0to2
2647,Success,Math1113,0to2
2648,Success,Math1113,0to2
2649,Success,Math1113,0to2
2650,Success,Math1113,0to2
2651,Success,Math1113,0to2
2652,Failure,Math1113,0to2
2653,Failure,Math1113,0to2
2654,Success,Math1113,0to2
2655,Success,Math1113,0to2
2656,Success,Math1113,0to2
2657,Success,Math1113,0to2
2658,Success,Math1113,0to2
2659,Success,Math1113,0to2
2660,Success,Math1113,0to2
2661,Success,Math1113,0to2
2662,Success,Math1113,0to2
2663,Success,Math1113,0to2
2664,Success,Math1113,0to2
2665,Success,Math1113,0to2
2666,Success,Math1113,0to2
2667,Success,Math1113,0to2
2668,Success,Math1113,0to2
2669,Success,Math1113,0to2
2670,Success,Math1113,0to2
2671,Success,Math1113,0to2
2672,Success,Math1113,0to2
2673,Success,Math1113,0to2
2674,Success,Math1113,0to2
2675,Success,Math1113,0to2
2676,Success,Math1113,0to2
2677,Success,Math1113,0to2
2678,Failure,Math1113,0to2
2679,Success,Math1113,0to2
2680,Failure,Math1113,0to2
2681,Success,Math1113,0to2
2682,Success,Math1113,0to2
2683,Success,Math1113,0to2
2684,Success,Math1113,0to2
2685,Success,Math1113,0to2
2686,Failure,Math1113,0to2
2687,Success,Math1113,0to2
2688,Success,Math1113,0to2
2689,Failure,Math1113,0to2
2690,Success,Math1113,0to2
2691,Success,Math1113,0to2
2692,Failure,Math1113,0to2
2693,Success,Math1113,0to2
2694,Failure,Math1113,0to2
2695,Success,Math1113,0to2
2696,Success,Math1113,0to2
2697,Success,Math1113,0to2
2698,Success,Math1113,0to2
2699,Success,Math1113,0to2
2700,Success,Math1113,0to2
2701,Success,Math1113,0to2
2702,Success,Math1113,0to2
2703,Success,Math1113,0to2
2704,Success,Math1113,0to2
2705,Success,Math1113,0to2
2706,Success,Math1113,0to2
2707,Success,Math1113,0to2
2708,Success,Math1113,0to2
2709,Failure,Math1113,0to2
2710,Success,Math1113,0to2
2711,Success,Math1113,0to2
2712,Success,Math1113,0to2
2713,Success,Math1113,0to2
2714,Success,Math1113,0to2
2715,Success,Math1113,0to2
2716,Success,Math1113,0to2
2717,Success,Math1113,0to2
2718,Success,Math1113,0to2
2719,Failure,Math1113,0to2
2720,Success,Math1113,0to2
2721,Success,Math1113,0to2
2722,Success,Math1113,0to2
2723,Success,Math1113,0to2
2724,Success,Math1113,0to2
2725,Failure,Math1113,0to2
2726,Success,Math1113,0to2
2727,Success,Math1113,0to2
2728,Success,Math1113,0to2
2729,Success,Math1113,0to2
2730,Success,Math1113,0to2
2731,Success,Math1113,0to2
2732,Success,Math1113,0to2
2733,Failure,Math1113,0to2
2734,Success,Math1113,0to2
2735,Success,Math1113,0to2
2736,Success,Math1113,0to2
2737,Success,Math1113,0to2
2738,Success,Math1113,0to2
2739,Success,Math1113,0to2
2740,Success,Math1113,0to2
2741,Success,Math1113,0to2
2742,Success,Math1113,0to2
2743,Success,Math1113,0to2
2744,Success,Math1113,0to2
2745,Success,Math1113,0to2
2746,Success,Math1113,0to2
2747,Failure,Math1113,0to2
2748,Success,Math1113,0to2
2749,Failure,Math1113,0to2
2750,Success,Math1113,0to2
2751,Failure,Math1113,0to2
2752,Failure,Math1113,0to2
2753,Failure,Math1113,0to2
2754,Failure,Math1113,0to2
2755,Success,Math1113,0to2
2756,Success,Math1113,0to2
2757,Success,Math1113,0to2
2758,Success,Math1113,0to2
2759,Success,Math1113,0to2
2760,Success,Math1113,0to2
2761,Success,Math1113,0to2
2762,Failure,Math1113,0to2
2763,Success,Math1113,0to2
2764,Success,Math1113,0to2
2765,Success,Math1113,0to2
2766,Success,Math1113,0to2
2767,Success,Math1113,0to2
2768,Success,Math1113,0to2
2769,Success,Math1113,0to2
2770,Success,Math1113,0to2
2771,Success,Math1113,0to2
2772,Success,Math1113,0to2
2773,Success,Math1113,0to2
2774,Success,Math1113,0to2
2775,Success,Math1113,0to2
2776,Success,Math1113,0to2
2777,Success,Math1113,0to2
2778,Success,Math1113,0to2
2779,Success,Math1113,0to2
2780,Success,Math1113,0to2
2781,Success,Math1113,0to2
2782,Success,Math1113,0to2
2783,Success,Math1113,0to2
2784,Success,Math1113,0to2
2785,Failure,Math1113,0to2
2786,Success,Math1113,0to2
2787,Success,Math1113,0to2
2788,Success,Math1113,0to2
2789,Failure,Math1113,0to2
2790,Failure,Math1113,0to2
2791,Failure,Math1113,0to2
2792,Failure,Math1113,0to2
2793,Failure,Math1113,0to2
2794,Failure,Math1113,0to2
2795,Success,Math1113,0to2
2796,Failure,Math1113,0to2
2797,Success,Math1113,0to2
2798,Failure,Math1113,0to2
2799,Success,Math1113,0to2
2800,Success,Math1113,0to2
2801,Success,Math1113,0to2
2802,Failure,Math1113,0to2
2803,Failure,Math1113,0to2
2804,Failure,Math1113,0to2
2805,Success,Math1113,0to2
2806,Success,Math1113,0to2
2807,Success,Math1113,0to2
2808,Success,Math1113,0to2
2809,Failure,Math1113,0to2
2810,Success,Math1113,0to2
2811,Success,Math1113,0to2
2812,Success,Math1113,0to2
2813,Success,Math1113,0to2
2814,Failure,Math1113,0to2
2815,Success,Math1113,0to2
2816,Success,Math1113,0to2
2817,Success,Math1113,0to2
2818,Failure,Math1113,0to2
2819,Success,Math1113,0to2
2820,Success,Math1113,0to2
2821,Success,Math1113,0to2
2822,Failure,Math1113,0to2
2823,Success,Math1113,0to2
