weight,temp
39.8,179.4
31.2,185.5
44.5,173.5
52.3,172.8
36.3,180.2
36.6,180.6
40.3,166.9
39,173.8
43.3,173.7
46.9,167.8
52.7,165.7
52.2,171.1
56.2,162.3
41.5,170.6
58.7,164.1
47.3,171.8
40.2,173.4
42.3,176.1
43.8,171.4
45.7,174.8
52,174.2
44.1,174.1
55.7,167.9
44.1,178.7
46,175.3
53.1,176.5
36.5,174.9
46.4,171
56.3,172.5
36,185.7
63.5,166.9
34.7,183.9
39.3,177
31.3,182.9
49.6,172.1
49.4,163.4
44.1,181.9
35.5,184
54.7,174.1
39.3,177.1
31.4,182.5
41.3,175
46.5,174.8
53.1,171.1
35.3,182.8
43.7,178.5
31.9,186
46.5,166.1
51.1,174
46.8,177.4
44.5,173.6
53,170.1
55,167.5
38.3,182.5
36.1,179.3
59,169.5
52.2,172.8
29.6,182.2
52.6,175.8
38.5,177.2
45.8,174.2
49.3,174.2
39.2,176
49.8,167.8
41.9,178.9
53.4,170.9
37.1,184.3
40.8,177.2
40.7,182.3
32.5,184.1
49.4,176.7
47.5,168.6
47.5,174.5
57,161.3
34.6,175.6
39.9,177
44.4,167.2
51.7,176
42.7,186.1
52.4,163
41.5,177.2
49.2,164.8
39.3,180.6
53.5,168.3
31.7,179.4
41.7,179.7
44.1,173.1
36,176.4
44.8,174.1
63.4,170.1
40.9,175.1
34.5,181.9
29.9,184.1
54.7,174.8
52.6,172.8
37,180.2
48.8,167.3
33.6,179.9
51.4,162.2
46.2,170.5
40.2,175.7
38.9,166
35.3,173.4
38.2,176.5
50,171.8
47.4,168.7
35.9,183.2
39.7,177.8
46.6,175.7
27.4,184.3
51.6,171.2
38.7,184.6
48.8,171.5
53.1,172.9
52.7,164.7
50.4,169.5
45.8,179.9
43.8,173.3
37.6,169.8
34.4,177.4
49,175.3
53.6,169.5
45,170.8
41.8,170.1
46,173
43.7,177.3
38.8,174
42.7,173.2
35.8,181.6
31.9,178.4
49.3,169.9
44.2,181.4
39.2,178.4
44.9,176.3
52.9,170.1
57.1,172
52.7,172
29.8,179.5
37.5,182.6
42.5,171.9
43.4,183.6
44.4,177.9
34.4,175.2
44.3,170.8
50.3,169.6
40.3,186.4
40.7,182.4
52.5,170.9
49.6,175.5
39.6,177.1
34.2,188.7
40,174.2
33.3,177.1
43.5,176.5
46.8,174
22.3,181.7
31.1,181.6
48.2,170.1
39.7,174
50.7,171.5
48.9,171.3
27.7,189
57.6,160.4
49.3,169.9
46.2,175.2
37.5,175.2
46.6,173.3
52.5,173.8
48,178.2
46.6,175.6
47.2,173.5
47.1,173.4
54.3,171.2
61.6,165.4
39.9,187.7
43,177.1
46.7,174.6
57.1,170.8
44.2,180.5
43.5,179.4
47.8,172.4
29.6,183.7
41.7,172.8
44.7,173.3
56.7,170.7
47.9,167.9
42.7,168.8
45.9,169.7
31.6,180.5
49.7,176.7
37.2,178.7
38.5,174.1
39,180
61.1,169.3
45.8,173.6
53.8,170.6
45.2,176.6
38.2,176.7
46.8,172.1
39.9,179.4
50.6,176.4
37,174.6
47.1,173.2
41.6,168.8
47.5,170
45.2,177.2
53.1,175.1
48.5,176.4
48.4,176.1
44.9,174.3
39.3,184.5
35,183.6
43,172
28.6,185
58.3,164
42,168.4
34.7,175.2
43.9,173
30,191.2
50.9,171.4
47.5,172
49.9,169.2
49.3,174.9
47.3,177.2
49.2,175.4
50.2,171.4
23,179.8
34.1,174.8
35.5,176.2
45.8,177.3
41.7,171.6
60.5,163.4
57.6,172.2
54,172.6
59.3,162.9
40.9,179.4
48,179.5
38.9,184.3
43.2,184.1
52.3,175
46.6,175.3
50.3,165.8
49.6,160.4
45.9,170.2
45.6,174.8
29.7,185.1
47.8,167.5
41.2,180.3
51.5,167.7
50.2,169.6
49.9,169.1
37.1,174.5
43,176.5
40.8,172.3
30.3,178.2
46.7,179.5
51,176.8
41.5,180.8
49.9,176
58.6,165.4
43,180.2
41.4,172.3
41.7,175.7
36.3,182.1
46.8,171.1
45.5,175.9
62.9,161.7
34,193.3
38,180.1
50.2,169.2
34.5,185.8
30.4,187.8
57.1,165.8
42.3,183.7
44.7,176.4
33.6,175.2
39.8,176.3
38.5,180.8
39.6,178.7
44.6,178
47.2,171.1
56.6,167.4
31.2,176.5
38.8,180
41.4,178.7
55.1,171
36.9,172.3
40.7,177.3
38.6,177.8
36.2,173.7
42.4,176.2
34.5,183.1
59.2,167.7
41.6,180.4
30.8,181.6
43.6,175.3
46.2,178.4
49.3,168.9
52.7,172.8
46.7,176.5
40.4,181.9
54.8,170.3
44.4,169.9
37.1,178.8
42.4,176.7
50.1,172
51.6,173.5
38,176.4
36,177.1
46.4,181.1
44.5,179.3
49.2,176.2
49.5,172.4
52.6,171.9
51.7,177.4
48.6,175.1
52.4,168.1
41.5,176
54.7,166.8
44.8,180.9
49.1,172.3
48.3,166.1
69.6,160.6
49.5,171.9
43,175.9
47,175.1
39.1,184.6
36.7,179
57.3,175.2
48.5,172.9
30.1,184.5
37.6,184.3
50.1,181.3
35.9,176.9
41.3,178.7
31.9,183.2
41.8,185.2
45.9,174.6
32.9,181.9
47.4,178.8
38.1,170.5
53.8,173.2
60,164.9
37.6,177.6
48.3,168.6
42.7,170.3
38.6,187.2
46.4,169.6
34.6,188.2
30.2,179.8
39,181.3
49.5,173.7
41,175.5
34.6,185.1
42.3,174.2
55.3,165.8
43.3,181.7
48.1,169.1
45.3,175.8
29.7,175.5
58.1,164
37.3,181.5
30.2,186.6
34.6,176.7
39.9,183.1
44.7,176
52.1,167.3
49,171.7
44.4,180.6
39.4,178.5
48.6,174.9
43.1,173.3
57.7,168.5
34,180.7
51.2,176.6
46,171.2
40.9,174
41.9,182.4
32.3,184.9
54.8,169.5
42.4,173.6
35.3,174.1
38,179.6
44,177.4
55.1,168.8
45.3,171.7
30.6,175.8
52.8,168.9
46.7,173.2
44.8,170.4
45.4,167.6
52,167.2
44.7,175.7
52.5,165.7
34.6,181.4
37.9,177.3
51.7,169.3
58.1,167.2
38.9,180.7
41.3,170.7
47.7,172.4
44.2,174.8
44.9,185.3
46.7,171.7
49,169
44.9,170
41.5,175.4
42.1,175
36.3,185.6
49.7,167
49.5,171.3
42,178.2
49,179.9
46.9,172.2
42.1,179.1
46.2,166.4
42.3,172.5
45.9,178.9
44.1,172.1
39.4,176.8
48.8,173.6
30,183
43.1,173.9
52.8,178.3
55,176.8
29.7,192.2
48.4,173.4
46.5,161.3
43,174.5
42.6,178.1
53.4,162.9
48.1,171.7
50.8,166.5
33,183
42.2,178.5
41.8,175.8
32.8,187.4
43.7,176
55.7,159.9
48.4,173.7
42.7,180.6
38.4,179.2
58.2,168.3
54.4,171.8
40.5,177.4
40,173.9
52.4,175.8
41.6,178
50.9,180.8
34.2,175.3
45.8,176.9
58.7,165.2
55.9,169.3
49.9,169.4
49.8,175.7
48.9,168.3
32.3,183.3
43.9,180.3
50.5,170.1
38.4,178.6
43.8,176
49.8,174.3
48.4,176.8
30.4,182.1
65.2,165.8
46.2,165.6
45.2,173.3
41.9,174.2
40.5,185.3
48,168.6
49.3,168.1
37.3,183.6
41.7,172.3
41.3,174.1
53.2,175.4
51,173
55.7,168.8
52.2,171.5
41.2,176.6
36.1,177.3
50,174.4
40.4,176.7
36.9,178.9
55,169.7
50.9,172.3
39.2,181.1
47.7,169.5
46.1,178.8
48.6,171.4
60.7,160.2
38.2,182.5
50.8,167.7
40.2,169.5
43.2,189.8
42,183.2
40.8,180.4
57.3,166.9
68.3,161.4
46.7,173.4
38.2,180.2
43.4,179.7
53.4,167.2
49.6,172.2
48.8,176.7
54.7,164.4
46.9,172.1
41.6,177.6
46.4,172.5
48.8,170.4
54.2,169.2
48,176.3
56.6,164.5
52.5,168.9
57.1,162.9
40.3,177.4
45.9,170.9
53.8,166.4
42.8,174.8
51.1,167.9
49.6,169.1
42.2,173.5
40,180
56.1,171.2
30.4,187.4
51.5,171.4
52,175.3
35,184.5
42.2,173.1
52.7,172.9
41.6,174.5
53.2,168.6
42.1,168.9
46.7,175.6
36.2,179.3
32.7,184.6
51.6,170.3
34.1,178.9
50.6,171.8
47.4,174.5
33,174.5
40.9,176.3
52.9,165.1
39.4,173.9
39.2,180.6
41.3,172.5
43.8,169.5
53.5,166
44,171.6
65.5,156.3
44.8,172.8
32.4,184.9
44.7,174.1
48,166.9
43.8,169.4
49.1,174.1
47.3,169.2
51.4,162.1
49.7,175.7
52.6,174.1
49.3,174.1
56.1,173.7
35.3,181
34.1,181.2
36.6,179.9
37.5,177.2
33.6,180
62.3,168.8
48.3,170.3
54,168.7
48.1,166.3
38.7,178.9
37.8,171.1
39.7,177.9
44.8,174.2
58.8,172.6
33.4,176.2
41.8,175.6
51.5,173.4
47.6,175.1
51.8,173.4
41.4,183.7
25,184.8
49,181.1
51.2,172.8
43.6,172.8
42.7,167.3
45.2,178.4
41.6,171.6
42.7,167.4
41.4,177.1
47.8,173
53.2,165.6
48.4,171.9
42.2,173.4
25.1,181.6
63,162
45.9,180.2
48.6,177.4
43.3,179.7
35.3,174.9
43.2,177.3
41.9,181.4
43.4,180.1
45.9,177.1
45.8,177.2
31.7,183.8
38.1,176.7
41.1,176.9
49.4,175.5
39,174.9
36.2,176.1
42,175.2
50.2,173.4
31.8,186.5
47.5,174
40.2,180.4
39.9,174.8
47.2,172
42.5,173.9
42.3,175.2
53.5,162.4
46.3,181
39.4,181.6
43.5,177.6
38.9,177.4
43.8,191.2
46.2,165.8
49.5,165.3
40.3,178.2
57.3,167.3
41.3,174.7
28.7,170.9
41.1,174.3
46.4,175.5
54.1,171.7
41.9,179.4
36.9,176.6
38.8,177.6
37.9,183.4
15.8,189.3
46.9,165.6
40,171.8
61.8,169
41.8,178.9
48.6,178.3
33.3,185.9
42,173.5
51.7,173.9
45.3,171.9
37.8,173.5
43.2,176.2
45.9,178.4
44.4,177.5
41.4,179
38.9,178.7
52.4,163.6
46.3,168.5
52.5,170.1
33.7,180.4
32.4,189
39.4,180.4
61.8,169.6
48.9,174.3
34.5,184.4
56.9,179.4
53.3,168.3
40,176.2
38.9,183.5
49.2,175.2
51.7,172.9
35.1,177.7
55.2,166.5
42.9,170
43.4,175.7
37.4,180.3
54.2,171.5
43.2,182.8
45.6,169.3
47.4,176.6
52.1,167.7
44.5,175.9
49.5,166.5
40,173
44.5,175.8
64.2,166.3
54.9,162.7
57.1,163.8
44.5,170
50.9,172.2
55.2,168
41.2,171.6
41.2,177.8
43.1,180.8
49.9,170
47.5,169.2
47.1,172.2
53.6,176.7
44.9,177.3
47.3,172.8
40.9,177.7
54.9,168.6
37.9,174.6
38.8,173
61.6,158.6
56.6,162.9
47.3,171.3
43.7,173.9
56.4,164.1
37.9,170
46.6,172
53,170.9
43.1,168.2
51.2,172.3
35.5,189.8
39.2,178.6
41.8,180.8
48.2,171.6
43.7,173.9
51.5,166.6
48.8,172
45.5,181.9
49.9,169.4
48.4,176.1
47.8,173.7
48.3,167.6
44.8,173.4
42.5,170.7
46.7,167.9
37.7,181.7
53.6,170
30.3,185.6
44.9,171.8
48,168.5
44,175.8
42.9,183.4
42.3,177.1
39.3,175.4
50.3,169.8
46.3,178.3
41.8,176.7
50.7,173.8
37.9,178.5
40.7,178.4
52,167.2
51.2,174.4
47.3,181.8
43.9,174.7
52.9,172.3
45.7,173.4
39.9,177.1
46.2,169.3
59.4,170.7
42.4,175
46.8,174.2
59.4,163.7
43.3,176.2
45.8,175.6
39.7,177.9
42.9,170
47.1,177
42.2,173.3
53.9,168.2
64.6,156.6
36,179.7
55.5,173.7
36.2,174.8
45.4,172
52.9,168.1
49.8,166.5
41.6,174.4
53.4,166.7
39.4,180
44.4,173.5
42.4,173.5
26.9,193.7
47.8,173
45.6,172.3
35.7,174
50.6,167.9
36.5,191.5
28.7,182.2
42.8,178.1
43.2,172.9
32.1,178.8
38.7,181.3
44.2,170.1
51.4,164.6
38.8,175.6
45.2,161.2
56.9,169.1
51.8,167.1
31.8,184.7
52.6,174
44.8,174.6
50.5,171.3
39.7,174.3
39.4,179.8
40.7,176.9
29.3,185.1
36.8,182.7
50.1,176.4
45.1,167.9
42.2,176.3
41.4,181.1
55.5,162.9
45.5,173.7
49.3,182.5
49.8,163.3
61.7,162.2
63.9,159.9
48.9,167.4
49.5,171.3
49.9,173.3
33.1,171.5
41.5,173.5
43.1,172.3
44.2,173.4
35,175.8
62.7,162.2
55.4,176.6
49.2,172.5
52.3,169.6
47.5,175.9
47.2,173.9
46.6,175.9
52.6,171.1
43.1,175.4
38.1,183.7
39.2,170.3
48.1,169
40.6,181.1
63.6,164.2
44.9,177.6
52.4,177.7
47.7,182.9
32.5,176
29.8,178.9
46.2,169.7
44,167.6
49.6,181
34.3,177.5
55.9,158.5
51.3,173.1
45.8,172.8
39.1,173.4
37.3,175.1
45.7,174.4
46.5,169.2
51.5,177.4
42.6,169.6
45.3,175.1
51.7,167
46.7,174.5
39,172.5
39.9,175.9
30.9,187.8
51.5,167.8
41.8,181.4
41.3,177.6
34.1,177.9
46.4,182.1
52.3,168.4
45.6,170.9
53.6,167.8
42,170.3
39.2,176.9
46,172
33.2,182.3
41.4,180.2
41.7,167
62.8,163.4
42.3,169.2
48.4,173.2
33.7,177.7
45.8,172.9
50.5,176.6
36.8,177.3
45,172.7
35.4,179.5
51.9,167.6
56.4,171.5
39.7,171.7
43.4,176.3
52.9,167.4
34.6,176.8
38.5,184
44,180.5
51.7,169.3
54.2,170.7
48.5,169.6
45.7,173.6
38.3,177.3
60.4,169.3
47.1,174.9
44.5,179.7
48.1,173.1
33,191
43.5,178
45.6,169.5
48.8,178.8
40.5,178.7
54.7,161.5
27.2,186
37.8,178.7
47.6,171.3
59.3,163.3
55,175.2
68.3,167.9
36.5,179.1
45.9,170.9
42.1,179.2
31.5,181.5
28.6,190.1
62.5,162.1
34.2,182.4
30.6,183.7
49.9,161.5
49.3,164.2
54.5,170.1
48.9,170.7
35.1,180.3
43.1,179.9
36.1,177.8
40.1,180.8
44.2,175.3
52.7,161.7
45.6,174.3
32.4,181.8
42.6,173.7
40.3,180.4
34.2,182.8
43,181.4
35.9,181.2
43.4,176.7
41.2,179.7
33.5,177.8
52.6,165.6
39.8,173.3
56.2,167.4
56.8,174.2
40.4,176.5
35.8,182.4
66.8,161.1
46.3,174.6
51.4,170.4
21.9,182
48.6,170.7
31,184
44.6,177.1
40,175
41.9,178.9
39.2,173.9
47.2,177.4
38.7,172.5
48.2,176.4
58.6,164
52.3,167
39.7,171.7
50.8,166.2
49.5,168.7
41.6,175.5
48.5,181.4
44.6,171.3
38.6,168.7
37.8,179.1
48.7,167.7
56.2,169.4
34.7,184
26.7,184.3
41.4,168.1
26.6,181.7
55.5,170
48.3,178.6
51.5,165.8
45.8,173.6
36.6,176.3
39.5,174.2
43.3,182
40.1,186.9
50.1,167.8
48,180.4
43.2,177.3
35,177.9
63.7,167.3
30.1,185.2
45.3,179.1
37.3,177.9
48,163.5
31.3,181
49,175.5
44.1,173.7
45.2,170.9
54.2,167.1
42.2,181.2
58.4,164.5
51.2,171.3
46,186.8
51.5,176.1
46.8,175.5
44.8,181
49.1,168.5
56.6,164.3
48,168.8
52.3,167.9
39,172.3
44.4,171.8
54.2,167.5
49.8,168.5
52.8,167.3
40.5,176
49.7,169.4
40.6,182.4
42.4,174.2
61.8,171.7
50.8,168.4
29.2,183.2
42,172.3
55.3,171.6
38.1,177.9
58.4,166.1
46.4,172.3
41.1,180.7
52.8,171
40.3,177.1
35.1,179.7
57.1,169.8
34,174.7
41.4,172.7
47,174.4
44.5,179.2
45.4,185.8
58.3,161.7
51.9,171.6
52.3,165.1
49.2,173.5
56.6,159.5
34,176.2
56.1,159.8
51.3,165.8
42.7,179.5
47.2,175.5
53.7,159.7
35,176.3
51,174.5
48.2,170.3
36.6,176
43.6,173.6
57,169.1
53.1,164.3
51.3,170.2
43.1,173.3
39.7,177.3
58.5,164
44.4,173.4
33.7,177.4
28.8,190.2
42.1,171
34.9,180.1
34.7,176.4
47.3,176.4
43,179.2
39.2,181.3
44,170.3
45.5,163.2
37.6,190.9
47.7,173.2
51.8,163.9
41.7,179.3
34.1,182.2
46.8,177.7
52.4,165.2
32.8,177.6
45.8,178.8
38.9,176.4
62.9,161.1
51.3,169.3
35.8,184.9
45.2,177.7
55.4,167.4
55,175.1
37.8,178.7
33.9,178.6
47,179.7
43.1,180.4
43.5,175.6
46.9,177.4
54.1,166.3
45.5,177.6
47,174
41.3,169.9
37.6,180.1
44.9,179.7
56.8,168.7
58.5,170.2
50.8,171.7
51.4,167.3
34.5,185
37.7,173
54.6,166.9
34.4,177.9
44.2,181.1
56.5,161.5
42.4,171
47.6,166.7
43.4,180.8
36.7,175.7
53.3,174.9
51.1,171.7
52.9,161.6
47.1,167
53.5,169.2
29,183.1
53.8,169.6
46.6,175.9
47.8,176.4
40.3,176.8
34.9,178.9
34.6,173.3
46.7,177.6
51.1,168.4
48.8,175.5
45.5,184.2
48.1,168.4
54.6,168.9
45.3,174
43.7,168.4
41.5,180.6
39.6,179.1
43.3,178
33.4,181.4
40.5,185
45.7,168.2
48.8,178.4
59.1,166.4
41.6,179.5
52,180.3
54.3,161.1
40.5,181.9
55,171.7
44.6,164.5
31.8,183
43.1,179.8
47.2,173.4
46.7,175.8
48.3,173.9
36.9,176.8
46.2,169.5
47.1,172.4
44.8,180.4
50.3,175.9
60.6,162.2
37.6,179.4
51.3,179.8
58.2,170.9
42.7,173.3
35.8,176
25.9,186.3
48.8,173.4
43.4,176.8
36.9,175.2
41.4,169.4
34.2,183.1
49.9,177.4
38,181.7
44.1,173.5
42.8,174.9
65.4,166.6
49.3,174.4
60.9,168
36.9,181.1
50.3,167.5
61.2,167.5
50.4,173.1
46.4,169.8
41.1,176
38.3,178.8
42.3,175.2
42.3,181.2
33.3,178.3
56.9,171.1
41.9,179.1
42,172.2
41.4,174.2
50.6,168
44,171.8
37.9,178
54.6,166.3
50.4,172.1
54.9,169.9
54,167.4
34.3,178
48.4,177
49.6,170.8
63.8,161
48.7,173.3
52.5,167.4
49.6,167.8
40.7,176.7
40.5,176.2
47.8,172.4
46.2,167.4
37.4,176.5
51.7,162.6
32.3,175.7
39,170.5
29.2,178.7
47.2,174.9
50.4,173.9
45.2,174.1
41.1,182.8
41.1,177.6
35.2,173.1
35.7,181.9
38.1,180.6
49.5,169.9
36.7,182.5
35,173.4
36.7,180
40.5,182.9
47.6,177.3
50.8,169.3
38.9,177
56.1,162
41.6,181.4
38.5,173.2
55.5,164.1
47.1,172.3
36.2,173.6
42.1,173.9
44.5,180.5
34.1,177.8
16.4,180
51.2,179.5
47.3,172.8
45.9,170
38.5,186.2
41.7,177
41.4,171.8
56.4,170.7
43,176.4
27.1,188.3
51.1,162.8
61.5,157.8
53.9,165
38.4,176.2
45.4,173.8
46.9,175
43.8,170.3
47,175.7
45.2,174.6
46.7,180.6
52.7,170.7
49.4,162.4
57.5,166.1
41.8,181.6
52,167.7
50.6,171.6
44.8,181.3
48.6,168.5
35.6,172.5
38.3,176.8
45.2,173.8
25.1,188.3
35.4,183.4
48.7,175.5
48.3,171.2
50.3,174.5
32.4,180.8
29.8,178.1
39.4,174.6
24.6,187.1
46.8,170.6
30.9,177.5
53.1,172.1
44,180.4
47.1,173.2
41.5,181.6
39.9,180.2
28.9,179.5
40.4,174.8
45.4,172.3
51.6,175.3
47.4,177.1
40.5,169.9
51.4,171.7
54.9,168.7
29,184.6
39.4,179.3
55.7,167.6
61.8,168.9
50.5,176.8
72.8,158.1
55.1,162.1
22.9,182.2
47.6,175.8
39.8,178.7
36.3,170.8
38.7,175.5
37.2,184.6
38.8,178.3
50.9,176.7
41.2,178.5
42.6,172.1
42.4,172.4
41.3,174.9
33.6,179.1
57.1,170.1
42.4,178.7
40.9,179
40.8,176.2
42.1,169.4
46.8,176.4
41.9,175.4
45,173.4
30,181.1
41.3,171.2
45.1,174.3
40.1,174.7
40.3,177.3
57.5,175.4
35.1,181.9
49.6,167.7
39.5,168.5
52.3,168.6
48.9,175.1
48.2,174.4
52.2,168.1
61.9,165.5
42.6,172.2
49.4,171.3
34.7,182.8
41.6,176.3
44.6,173.6
28.4,182.6
50.6,169.5
53,173.4
36,177.9
43.7,175.1
42.4,182.7
43.4,168.6
61.1,168.5
41.9,175.5
45.8,177.7
37.2,181.8
58.5,168.1
47.1,172.4
43.8,173.3
41.2,179.3
48.2,169.9
41.1,176.8
44.6,174.6
56.8,168.1
69.2,157.1
36,181.1
39.5,175
42.9,185.5
29.9,187
39.4,174.7
50,178.7
64.1,165.8
49.2,173.6
50.6,175.4
55,165.6
46.9,174.3
37.9,182.1
52.3,168.7
44,173.7
43.7,174.1
30.5,185.2
52.3,166.3
30,179.2
52.2,173.7
54.6,167.5
48.8,169.4
53.2,171
43.3,174.7
42.7,179.8
54,171.9
43.6,181.7
49.5,173.1
44.8,174.6
51.7,174.2
43.6,178.1
41.7,174.1
37.2,182.5
47.7,169.4
46.7,172.8
37,175.3
42.7,176.3
39.6,173.3
54.3,166
46.6,171.8
31.6,181.2
36.8,179
46.9,169.9
49.2,170.2
37.6,179.5
37.2,174.6
47.3,177.5
43.3,178.3
47.6,169.1
40.3,182.2
51.6,168.3
41.6,175.6
53.8,161
46.2,177.9
35.3,180.8
52.6,168.9
26.6,188.3
46.2,171.8
42,180.7
54.4,171.2
44.9,182.8
37.9,179.4
45.1,177.5
37.3,174
38.8,176.9
42.1,182.5
42.5,174.5
44.8,173.1
45.4,171.4
31.5,180.1
44.4,174.3
40.8,179.4
41.5,177.4
37.1,181.4
44.8,173.2
49.7,170.8
50.1,175.2
54,167.1
44.8,170.4
42.3,178.9
34.7,178.9
33.7,180.6
47.2,170.8
44.9,169.5
42.7,173
36.8,183.3
50.9,176.4
40.5,175.2
35.2,175.9
57.9,168.9
67.6,161.1
51.9,175.2
48.5,173.7
55.7,164.1
42.6,177.3
58.3,169.2
36.5,178
47.4,168.8
47.2,176.2
49.7,173.8
50.8,171.3
27.2,180.4
49.2,170.3
42.1,178.5
47.6,172.1
36.7,176.5
41.9,183.7
40.4,173.6
37,172.6
43.8,167.7
36.9,180.1
41.5,175
27.1,190
59.3,166.4
41.5,179.3
51,168.3
43.4,182.1
39.4,175.2
47.1,178.5
43.2,175.5
38.5,182.1
35.2,185.7
41,172.8
53.8,169.9
44.1,175.9
43.6,175.5
40.8,172.8
45.7,177.1
31.1,187.5
42.6,177.3
43.1,175.4
52.4,169.9
52.6,167.6
55.3,169.9
61.1,158
38.1,180.7
49.5,172.8
31,175.9
42,181.4
36,179.7
39.3,178.4
52.8,164.2
46.5,170
48.7,167.5
46.1,173
50,167.8
44.2,176.3
42.7,174.7
41.7,181.8
43.3,168.8
33.5,184.3
51.9,174.9
50.3,168.6
38,174.6
53.7,172.7
42.4,172.1
42.2,168.2
41.5,177.8
36.5,179.1
43.3,174
35.7,188
58.4,168.3
57.7,168.9
35.9,184.2
56.2,160.2
53.8,170
56.8,158
43.3,171.8
50.9,179.9
46.8,176
52.6,168.9
42.8,181.1
48.2,171.8
45.2,175
43.1,176.7
50.8,177.7
40.4,173.1
28,181.4
41.5,175.3
42,172.2
49,166.2
48,174.9
61.7,170.6
47,164.9
44.2,173
56.2,166.8
51.2,168.5
45.9,175.7
30,176.9
48.3,176.2
39.5,174.9
48.1,169.9
37.5,182.7
50.5,171.6
55.1,170.5
48.2,172.2
50.3,164.4
44.8,171.4
44.3,172
38.9,172.8
39.1,177.6
36.9,183.3
40.5,177
56.8,161.2
41.3,176.7
51,166.8
40.7,178.5
46.6,175.5
52.8,181
43.7,174.4
46.3,171.2
47.2,165.9
31.8,182.7
45.7,174.1
42.2,170
48.7,173.3
40.6,179.8
37.6,176
59.3,164.1
37.9,182.2
55.5,167
42.4,175
52.8,172.1
56.4,164.1
33,174.7
50,178.2
43.5,168.6
43.5,172.8
48.5,171.5
43.6,179.3
59.1,164.5
50.3,164.3
51.1,177.1
31,182.8
40.5,172.5
60.9,163.5
47.3,172.9
34.5,180.4
27.9,183.5
44.6,183.7
42.2,177.3
40.1,179.9
39.9,180.8
42,176.8
57.9,166.2
46.9,180.8
56.6,166.2
52.4,168.8
43.6,176.8
39.9,177.2
64.4,163.7
44.1,175.2
39.5,185.6
51.9,173.2
40.7,168.1
39.8,185.1
51.3,168.5
43.8,181.9
39.8,173.3
51.3,167.5
29.6,182.5
40.9,177.2
44.5,176.2
28.7,175.6
23.6,195.7
41.2,182.6
60.9,161.6
42.1,178.2
33.2,185.3
38.6,182.4
44.9,174.5
43.9,170.3
55.6,169.3
41.4,186.4
49.6,174.3
43.3,179.8
41.3,173.9
44,168.9
39.3,182
38.9,183.8
42.4,178.4
44,175.4
33,180.9
45.8,171.7
40.4,176.2
35,181.2
34.4,170.2
46.7,175.3
49.7,182.8
35.4,178.9
45.7,175.6
57.4,175.4
49.9,175.5
53,178.3
39.5,178.9
44.4,177.1
45.2,168.8
46.3,170.8
40.8,174.8
41.4,177.1
48,178.8
52.9,165.9
53.2,175.1
55,169.3
41.1,174.6
43,180.9
24.1,187.6
38.3,185.8
41.7,173.2
50.2,175.7
40.8,174.1
45.4,171.4
32.9,188
53.2,171.8
34.1,180.3
47.1,170.5
48.6,176.8
62.9,168.5
49.7,177.9
40,175.2
49.5,167
60.9,163.6
52.7,168.2
49.4,167.5
54.6,167.2
54.3,162
33.8,178.2
32.4,180.2
38,174.6
41.1,167.5
45.8,174.4
37.2,182.1
42.6,175.7
44.5,178.2
68,157.3
31.2,185.2
37.9,173.9
45.4,178.2
38.6,182.1
46.9,166.1
57,170.5
39.5,173
55.1,171.7
51.9,168.2
46.5,173.6
38.2,179.4
44.6,172.1
51.3,171.6
34,180.9
33.3,180.2
56.4,166.4
35.8,177.6
44.3,178.3
39.2,183.8
51.7,169.4
41.3,183.4
46.7,164.7
46,167.6
49.9,169.7
36.5,187.2
32.2,181.7
35.9,182.1
39.5,176.8
52.1,169.7
35.8,176.6
44.5,169.4
46.4,175.3
43.8,173.5
56.6,172.2
34.5,179.7
42.1,176.6
46.5,178.1
49.5,172.6
44.1,177.8
40.1,176
26.6,183.4
36.8,177.2
28.1,190.8
33,180.3
28.2,179.4
41.4,176.4
40.9,179.7
59.3,173.7
50.2,167.6
52.7,173.5
38.3,175.5
34,177.9
41.5,177.1
48.1,172.5
44.1,177.6
50.5,170.7
41.8,180.3
32.3,187.7
44,179.2
50.1,174.4
52.2,173.1
40.3,173.5
51.9,173.2
42.5,175.9
52.5,169.8
51.8,166.1
44.8,177.8
56,164.4
53.7,171.2
50.1,171.3
34.7,175
60.3,166
43.8,177.1
38.5,179.4
50.2,174.6
58.8,169.7
52,175.7
41.5,174.6
38.8,174.3
37.3,179.2
42.5,181.7
41.2,174.7
38.4,173.4
44.9,175.5
40.7,176.4
46.4,171.1
41.9,175.7
46.7,173
38.6,174
48.1,170.8
31.1,176.4
49.1,169.8
31.7,183.4
40.7,171.4
47.1,175.6
35.1,177.6
54.3,165.3
40.5,170.4
42,176.9
38.7,180.2
57.8,165.2
41.2,171.6
31,179.4
37.8,179.9
47.3,175.9
40.8,179.9
48,171.6
55.1,164.7
51,165.4
53.1,171.6
34.9,173.7
46,180.6
37,181.4
59.1,170.3
27.1,194.1
46.1,173.3
52.7,175.4
42.7,173.5
47.4,176.5
40.6,179.6
51.1,163.6
52.6,181.3
33,184.4
51.8,179.4
45.8,175
53.3,170.3
31.5,178.6
45.4,177.4
61.5,171.8
53.6,163.6
57.6,165.6
46.2,172
51.9,175.3
54.1,166
54.1,165.1
33.1,180.2
52,169
43.4,177.3
50.5,175.4
32.3,179.1
32.9,179.8
33.9,183.7
46.2,166.7
47.1,169.7
45.5,176.5
42.4,177.8
45,179.8
44.6,171.4
36.1,181.5
46.6,175.1
