Post ID,Account ID,Account username,Account name,Description,Duration (sec),Publish time,Permalink,Post type,Data comment,Date,Views,Reach,Likes,Shares,Profile visits,Replies,Sticker taps,Navigation,Link clicks
18028721708357174,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Chat we made it to Chinatown and Little Italy,0,03/25/2025 14:12,https://instagram.com/stories/atu_business/3596339720370207228,IG story,,Lifetime,181,157,0,0,,0,,186,
18062726158964673,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,03/25/2025 12:16,https://instagram.com/stories/atu_business/3596281501333459032,IG story,,Lifetime,177,155,1,1,,0,4.0,180,
18402151051101982,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,03/25/2025 10:29,https://instagram.com/stories/atu_business/3596227777214617087,IG story,,Lifetime,189,169,1,0,,0,,185,
18080796880725965,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,45,03/25/2025 09:35,https://instagram.com/stories/atu_business/3596200383576283694,IG story,,Lifetime,175,154,0,0,,0,,141,
17871214209335025,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,27,03/25/2025 09:08,https://instagram.com/stories/atu_business/3596186828206546778,IG story,,Lifetime,185,157,0,0,,0,,152,
18062085715832781,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Videographer is fired for cutting me off… Someone sponsor us so we can add intro music🙏🏼🙏🏼,60,03/25/2025 08:57,https://instagram.com/stories/atu_business/3596182358160638456,IG story,,Lifetime,193,159,2,0,,0,11.0,163,
18495525361052793,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Mother.,0,03/25/2025 07:30,https://instagram.com/stories/atu_business/3596137752207501772,IG story,,Lifetime,188,158,2,0,,0,,182,
18029021570344347,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,DAY TWO:,0,03/25/2025 07:03,https://instagram.com/stories/atu_business/3596123990242918926,IG story,,Lifetime,1703,1552,1,0,,0,,179,
17886339816246794,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,49,03/25/2025 07:01,https://instagram.com/stories/atu_business/3596123064157539179,IG story,,Lifetime,204,169,1,0,,0,,165,
17901224577140776,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,60,03/24/2025 20:18,https://instagram.com/stories/atu_business/3595799378191848292,IG story,,Lifetime,212,167,2,0,,0,,176,
18053136224268549,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Studious😜,0,03/24/2025 18:44,https://instagram.com/stories/atu_business/3595752058523923006,IG story,,Lifetime,259,209,3,0,1.0,0,,214,
17872655817317470,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,59,03/24/2025 17:46,https://instagram.com/stories/atu_business/3595723611613409077,IG story,,Lifetime,204,165,4,0,1.0,0,,182,
17958645623778954,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,03/24/2025 15:14,,IG story,,Lifetime,181,154,1,0,,0,14.0,194,
18000667313598001,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,19,03/24/2025 15:14,https://instagram.com/stories/atu_business/3595646333701230116,IG story,,Lifetime,215,165,0,1,,0,,173,
17878325250184167,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,24,03/24/2025 13:52,https://instagram.com/stories/atu_business/3595611402188559014,IG story,,Lifetime,223,167,2,1,1.0,0,,193,
18023706140673440,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,New Whip🙌🏼 💚,0,03/24/2025 13:41,https://instagram.com/stories/atu_business/3595599579452265105,IG story,,Lifetime,213,170,2,0,,0,,204,
17873516298312711,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,26,03/24/2025 10:32,https://instagram.com/stories/atu_business/3595528423285865296,IG story,,Lifetime,213,169,1,0,,0,,189,
17947876010951914,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Family Dinner:,0,03/24/2025 10:22,https://instagram.com/stories/atu_business/3595537085975221341,IG story,,Lifetime,218,174,1,0,,0,,203,
18049261727042480,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,49,03/24/2025 08:30,https://instagram.com/stories/atu_business/3595443228229323572,IG story,,Lifetime,230,183,0,0,,0,,212,
18084892888625660,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,21,03/24/2025 08:17,https://instagram.com/stories/atu_business/3595438670136597664,IG story,,Lifetime,232,183,1,0,,0,,203,
18068285788898610,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Way Finder,0,03/24/2025 07:43,https://instagram.com/stories/atu_business/3595419463579817506,IG story,,Lifetime,403,348,1,0,,0,,226,
18004956215566370,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,35,03/24/2025 06:35,https://instagram.com/stories/atu_business/3595396224795145378,IG story,,Lifetime,235,194,3,1,,0,,214,
17889019233227603,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,NYC DAY ONE:,0,03/24/2025 06:16,https://instagram.com/stories/atu_business/3595375498851527622,IG story,,Lifetime,1526,1309,3,0,,0,,264,
18093635215493233,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,56,03/23/2025 18:18,https://instagram.com/stories/atu_business/3595014252507753420,IG story,,Lifetime,277,226,1,0,,0,,237,
18352045897199333,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,40,03/23/2025 17:06,https://instagram.com/stories/atu_business/3594978592392641227,IG story,,Lifetime,278,233,3,0,,0,,238,
17939983625987549,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,03/23/2025 15:12,https://instagram.com/stories/atu_business/3594920800000513947,IG story,,Lifetime,1399,1124,4,0,,0,5.0,323,
17963213078755524,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,The Arkansas State Flag was a paid actor,0,03/23/2025 14:29,https://instagram.com/stories/atu_business/3594898920339855080,IG story,,Lifetime,1562,1273,5,4,,0,,307,
18039909797604819,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,60,03/23/2025 13:39,https://instagram.com/stories/atu_business/3594888474593507751,IG story,,Lifetime,310,250,5,0,,0,,299,
17885274237236169,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,🤝Traveling in Style🤝,0,03/23/2025 11:53,https://instagram.com/stories/atu_business/3594820398967614041,IG story,,Lifetime,342,271,3,0,2.0,0,,352,
17953967174793935,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,50,03/23/2025 11:24,https://instagram.com/stories/atu_business/3594806414629544763,IG story,,Lifetime,472,384,1,7,,0,8.0,334,
18075084748772420,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,03/23/2025 10:55,https://instagram.com/stories/atu_business/3594791435316318482,IG story,,Lifetime,349,287,3,0,,0,,357,
18504255367048068,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Camera Man:,47,03/23/2025 06:10,https://instagram.com/stories/atu_business/3594647847471975668,IG story,,Lifetime,487,381,5,0,1.0,0,51.0,356,
18010139258706528,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Wall Street Here We Come! ATU takes over the Big Apple?,0,03/22/2025 18:29,https://instagram.com/stories/atu_business/3594294920244914774,IG story,,Lifetime,752,617,2,0,,0,,367,
18054148930949854,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,@atuorientation @atuagriculture_tourism @arkansastechjerry @arkansastech,0,03/22/2025 15:18,https://instagram.com/stories/atu_business/3594199012166533128,IG story,,Lifetime,431,355,8,0,4.0,1,,368,
18056732531136858,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,43,03/22/2025 10:21,https://instagram.com/stories/atu_business/3594049680130234634,IG story,,Lifetime,415,322,10,2,5.0,0,,408,
17959243568879328,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,THERE’S STILL TIME TO VOTE! GO TO @ATUORIENTATION’S STORIES AND VOTE FOR US! 💪🏼,0,03/22/2025 05:15,,IG story,,Lifetime,299,234,3,4,2.0,0,71.0,370,
18302628151214623,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,15,03/21/2025 14:20,,IG story,,Lifetime,224,199,2,0,3.0,0,,236,
18025649441419933,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,5,03/21/2025 07:47,,IG story,,Lifetime,185,165,2,0,2.0,0,,198,
18061149197508407,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,1,03/20/2025 13:08,,IG story,,Lifetime,161,147,2,0,,0,,113,
18049536872256480,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Go to @atuorientation’s story and vote for the COBED! @atuagriculture_tourism,0,03/20/2025 10:37,,IG story,,Lifetime,185,163,1,0,2.0,0,5.0,204,
18069579940709667,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,15,03/20/2025 09:18,,IG story,,Lifetime,190,171,1,0,,0,,215,
17855149692355293,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Jumbo Jerry has been claimed!,0,03/20/2025 07:22,,IG story,,Lifetime,203,185,2,1,1.0,0,,254,
18090316921566188,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,5,03/20/2025 07:22,,IG story,,Lifetime,208,186,2,0,1.0,0,4.0,270,
17996037332780164,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Congratulations to @gabe_berge8 for winning Jumbo Jerry!!,11,03/20/2025 07:07,,IG story,,Lifetime,300,264,3,0,3.0,0,32.0,250,
17951523548942071,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,EastCon Check-In!,0,03/19/2025 08:28,,IG story,,Lifetime,333,295,7,0,8.0,0,,351,
17891024733207491,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,03/18/2025 13:26,,IG story,,Lifetime,188,178,0,0,,0,2.0,205,
18052550165191187,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,5,03/18/2025 07:21,,IG story,,Lifetime,152,140,0,0,,0,,165,5.0
18036693872244942,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,03/18/2025 07:17,,IG story,,Lifetime,152,143,1,0,,0,,161,
18043458146381840,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Who’s Who 2025 👏 We are SO PROUD to see so many COBED students! Congratulations! @atuagriculture_tourism @arkansastech,0,03/17/2025 15:21,,IG story,,Lifetime,382,347,10,0,2.0,1,,346,
18047862926063776,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,15,03/17/2025 14:59,,IG story,,Lifetime,276,257,2,0,1.0,0,,283,
18075087061757712,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Bank OZK trip group 🏦,0,03/14/2025 11:47,https://instagram.com/stories/atu_business/3588294369948020286,IG story,,Lifetime,216,201,4,0,2.0,0,,226,
17924513610045916,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Some  Of The  From  Bank OZK Art work  Pc: @xiomara_vigil_8,0,03/14/2025 11:12,https://instagram.com/stories/atu_business/3588276640180272810,IG story,,Lifetime,172,159,3,0,,0,13.0,177,
18145890490370619,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Everyone’s favorite chickens photos 🐓🐔🐤,5,03/14/2025 10:22,https://instagram.com/stories/atu_business/3588251607273116398,IG story,,Lifetime,163,144,3,0,,0,,163,
18379300936138935,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,18,03/14/2025 10:20,https://instagram.com/stories/atu_business/3588251009593157622,IG story,,Lifetime,165,145,1,0,,0,,159,
17843164761443919,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,20,03/14/2025 10:19,https://instagram.com/stories/atu_business/3588250260808603108,IG story,,Lifetime,162,140,1,0,,0,,155,
17899854297157751,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Lunch time,10,03/14/2025 10:07,https://instagram.com/stories/atu_business/3588244280620314526,IG story,,Lifetime,165,145,2,0,,0,,148,
17899439325158316,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,18,03/14/2025 10:05,https://instagram.com/stories/atu_business/3588243058131550370,IG story,,Lifetime,182,156,3,1,,0,,163,
18056942242840349,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,02/03/2025 07:16,,IG story,,Lifetime,207,201,2,0,1.0,0,,220,
17894416197188378,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,03/13/2025 11:11,,IG story,,Lifetime,1550,1309,2,0,,0,34.0,288,
18035350988267716,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,we ♥️ our faculty,0,03/13/2025 10:56,,IG story,,Lifetime,372,323,4,0,,1,,254,
17871809001312039,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,03/13/2025 07:57,,IG story,,Lifetime,214,201,0,0,,0,1.0,243,
18023622866437956,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,03/13/2025 06:46,,IG story,,Lifetime,209,199,4,0,1.0,0,,262,
17976339356692563,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,7,03/13/2025 06:45,,IG story,,Lifetime,214,205,1,0,,0,,240,
17876843391274511,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,ROCKS! FBLA,5,03/12/2025 16:12,,IG story,,Lifetime,287,241,4,0,1.0,0,5.0,220,
17994246185621797,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Distinguished Speaker Ms. Arden Johnson! #CollegetoCareerConference,0,03/12/2025 09:17,https://instagram.com/stories/atu_business/3586769608469694966,IG story,,Lifetime,194,185,0,0,,0,,212,
18103656091499388,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Getting ready for the distinguished speaker! #CollegetoCareerConference,0,03/12/2025 08:52,https://instagram.com/stories/atu_business/3586756787715463561,IG story,,Lifetime,192,184,6,0,,0,,206,
17901407169109631,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,03/12/2025 08:25,https://instagram.com/stories/atu_business/3586743225970335886,IG story,,Lifetime,198,189,2,0,,0,,219,
17848014849395924,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Session 5 Inside the Hiring Mind: What Employers Really Want #CollegetoCareerConference,5,03/12/2025 07:30,https://instagram.com/stories/atu_business/3586715396897622505,IG story,,Lifetime,199,189,1,0,,0,,212,
18049570739267392,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Session 4 Destination Marketing: How Arkansas Promotes Tourism #CollegetoCareerConference,0,03/12/2025 07:27,https://instagram.com/stories/atu_business/3586714009061195650,IG story,,Lifetime,202,190,1,0,,0,,225,
18081711727628365,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Session 3 Self Branding & Social Media #CollegetoCareerConference,0,03/12/2025 07:26,https://instagram.com/stories/atu_business/3586713475495241165,IG story,,Lifetime,203,192,0,0,,0,,232,
18486719653036898,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Session 2 Starting Your Own Business #CollegetoCareerConference,0,03/12/2025 07:25,https://instagram.com/stories/atu_business/3586712888267544882,IG story,,Lifetime,206,194,0,0,,0,,242,
17889658038207788,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Session 1 Stand Out & Get Hired: Secret to a Successful Job Search #CollegetoCareerConference,0,03/12/2025 07:23,https://instagram.com/stories/atu_business/3586712105157406774,IG story,,Lifetime,208,196,0,0,,0,,228,
18059402477102430,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,03/12/2025 07:21,https://instagram.com/stories/atu_business/3586711085622873631,IG story,,Lifetime,211,200,1,0,,0,2.0,226,
18219255397294815,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,15,03/12/2025 05:10,https://instagram.com/stories/atu_business/3586645033283421140,IG story,,Lifetime,345,303,0,0,4.0,0,,242,
18002325959740215,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,03/06/2025 09:26,https://instagram.com/stories/atu_business/3582455650577075049,IG story,,Lifetime,208,195,4,0,,0,3.0,246,
18053890937171744,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,03/06/2025 09:24,,IG story,,Lifetime,203,189,3,0,3.0,0,18.0,231,
18052048688145745,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,career connection happening NOW in RTH 138! (free pizza hut!),0,03/05/2025 10:10,,IG story,,Lifetime,264,254,2,0,1.0,0,,295,
18069291001863221,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,@arkansastech @atuagriculture_tourism @atucampuslife @atugradcollege,0,03/05/2025 07:41,,IG story,,Lifetime,1502,1168,1,0,2.0,0,,254,
18048600059193092,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,03/02/2025 10:09,,IG story,,Lifetime,184,178,1,0,,0,,198,
17998465250753893,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,5,03/01/2025 13:35,,IG story,,Lifetime,177,167,1,0,2.0,0,,172,
18092271475548219,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,@atuagriculture_tourism  @arkansastechjerry  @atuaccounting,0,02/28/2025 12:24,https://instagram.com/stories/atu_business/3578196528516243485,IG story,,Lifetime,433,396,8,0,1.0,0,2.0,390,
18103372999492203,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,(@viralcollege on tiktok) Dr. Narcum’s Social Media Marketing class is trying to go viral by utilizing current trends 👀,5,02/27/2025 11:25,https://instagram.com/stories/atu_business/3577441862891278211,IG story,,Lifetime,243,223,6,0,,0,,245,
17900081052134919,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,5,02/27/2025 11:14,https://instagram.com/stories/atu_business/3577436460435344876,IG story,,Lifetime,247,218,1,0,1.0,0,,239,
18041084684390783,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,14,02/27/2025 10:01,https://instagram.com/stories/atu_business/3577399801815546048,IG story,,Lifetime,250,230,4,0,,0,11.0,210,
17878880538165512,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,02/26/2025 10:35,,IG story,,Lifetime,186,178,2,0,,0,,222,
17961921086854617,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,(free chick-fil-a 👀) Tyson Career Connection happening NOW in Rothwell 138! @atuagriculture_tourism,0,02/26/2025 10:19,,IG story,,Lifetime,319,292,3,0,1.0,0,3.0,202,
18021812018442953,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,15,02/25/2025 16:12,,IG story,,Lifetime,187,177,3,0,1.0,0,,181,
18341461408156813,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,@atuagriculture_tourism @atuaccounting @atucampuslife @arkansastech,0,02/25/2025 08:17,,IG story,,Lifetime,387,323,1,0,,0,,190,
18076956847660759,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,02/24/2025 13:44,,IG story,,Lifetime,145,140,1,0,,0,,173,
18360132064133970,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,15,02/24/2025 13:43,,IG story,,Lifetime,159,151,1,0,1.0,0,,183,
18025396658376298,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,02/24/2025 08:44,,IG story,,Lifetime,211,206,2,0,,0,,222,
18494809924004170,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,02/20/2025 10:19,,IG story,,Lifetime,190,177,0,0,,0,,194,
18080476987720296,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,02/19/2025 18:06,https://instagram.com/stories/atu_business/3571845608953324872,IG story,,Lifetime,206,184,5,0,1.0,0,,261,
18044502617067571,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,NCSAC was a success! @landon_lawson_  @mekkybliss_  @ysmnpcco  @hxrper.4,5,02/19/2025 17:21,https://instagram.com/stories/atu_business/3571822997225559729,IG story,,Lifetime,357,306,3,0,1.0,0,64.0,237,
18059164334302436,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,8,02/19/2025 10:24,,IG story,,Lifetime,211,194,3,0,2.0,0,,191,
17857380105370874,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,@atuagriculture_tourism,0,02/19/2025 07:09,,IG story,,Lifetime,221,201,1,0,,0,,228,
18060808300792647,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,@landon_lawson_ @ysmnpcco @hxrper.4 @mekkybliss_,14,02/18/2025 14:29,,IG story,,Lifetime,223,205,1,0,,0,8.0,240,
17853949950390414,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Day 1✅,18,02/18/2025 14:25,https://instagram.com/stories/atu_business/3571009797571607988,IG story,,Lifetime,239,214,1,0,,0,,267,
18033022277264137,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,"@atuagriculture_tourism 
 @atucampuslife 
@atureslife
@atusga 
@atu_sab",0,02/18/2025 13:35,,IG story,,Lifetime,1230,837,2,3,,0,,283,
18058050383005171,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Round 1! Done✅  @mekkybliss_  @ysmnpcco  @hxrper.4  @landon_lawson_,15,02/18/2025 11:36,https://instagram.com/stories/atu_business/3570924367435702354,IG story,,Lifetime,1243,1048,3,1,1.0,0,45.0,350,
18489115012061699,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,@landon_lawson_  @hxrper.4  @ysmnpcco  @mekkybliss_  #fyp,5,02/18/2025 05:36,https://instagram.com/stories/atu_business/3570743382167867792,IG story,,Lifetime,453,366,4,0,1.0,0,205.0,345,
17984487422645727,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,@mekkybliss_  @ysmnpcco  @landon_lawson_  Follow us as we take over the next few days!  @hxrper.4,15,02/17/2025 12:54,https://instagram.com/stories/atu_business/3570239105504205702,IG story,,Lifetime,420,346,2,0,3.0,0,147.0,328,
18068874577883688,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,5,02/17/2025 11:39,,IG story,,Lifetime,196,174,1,0,,0,4.0,241,
18079656292625174,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,15,02/17/2025 10:21,,IG story,,Lifetime,196,180,3,0,1.0,0,,202,
18118869199426564,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,5,02/14/2025 14:05,,IG story,,Lifetime,333,308,3,0,,0,22.0,189,
17947971350927065,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,"This is all that’s left!!! 1-3 PM TODAY
ROTHWELL LOBBY",0,02/14/2025 09:19,,IG story,,Lifetime,141,131,1,0,,0,,148,
18109102171464018,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,5,02/14/2025 08:23,,IG story,,Lifetime,137,131,1,0,,0,,145,
17842479252427786,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,4,02/14/2025 07:02,,IG story,,Lifetime,143,134,1,1,2.0,0,,137,
18028578023329948,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,02/14/2025 06:41,,IG story,,Lifetime,145,137,2,0,,0,,150,
17858572965361893,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Selling fast! Come get them while you can!,0,02/13/2025 11:18,,IG story,,Lifetime,151,138,1,0,,0,,174,
18002858537557867,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,"Rothwell lobby, 1 PM  Run!!! 🏃🏽‍♀️ @atuagriculture_tourism",5,02/13/2025 09:58,,IG story,,Lifetime,154,141,0,0,3.0,0,,163,
18486042163003344,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,accounting club bake sale happening now in rothwell lobby!! @atuaccounting  @arkansastech,0,02/13/2025 07:14,,IG story,,Lifetime,151,138,3,0,1.0,0,3.0,156,
18174264637317496,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,02/12/2025 20:37,,IG story,,Lifetime,176,159,2,0,,0,,186,
18091173025555585,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,02/12/2025 09:41,,IG story,,Lifetime,195,181,2,0,1.0,0,23.0,224,
18036414080188648,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,coming soon to a rothwell lobby near you…,5,02/12/2025 09:15,,IG story,,Lifetime,196,184,5,0,2.0,1,,191,
17845298946397199,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,15,02/11/2025 13:58,,IG story,,Lifetime,203,176,1,0,2.0,0,,190,
18059903857943307,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,rescheduled due to potential winter weather!,5,02/10/2025 15:35,,IG story,,Lifetime,206,198,1,0,,0,,232,
18055607960016624,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,02/10/2025 08:53,,IG story,,Lifetime,211,199,2,0,,0,,235,
18092283424481612,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,02/10/2025 08:53,,IG story,,Lifetime,224,209,4,0,1.0,0,,226,
18016023494676228,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,02/07/2025 14:44,,IG story,,Lifetime,159,151,3,0,1.0,0,,166,
17854233594333504,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,focus day recap <3,0,02/07/2025 14:44,,IG story,,Lifetime,174,160,1,0,1.0,0,,175,
17959223678754802,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Ending the day with the bestest boy around! #ATUFocusDay @go2atu @atuagriculture_tourism @arkansastech @arkansastechjerry @atuphimu,5,02/06/2025 14:22,https://instagram.com/stories/atu_business/3562317581698190862,IG story,,Lifetime,371,322,0,0,,0,,192,
18075433882588883,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,"It’s trivia time! #ATUFocusDay @go2atu 
@atuagriculture_tourism",6,02/06/2025 14:03,https://instagram.com/stories/atu_business/3562308916979156057,IG story,,Lifetime,187,175,1,0,3.0,0,,207,
18068811133831440,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Data Analytics using Titanic Data 📈 #ATUFocusDay @go2atu,4,02/06/2025 12:05,https://instagram.com/stories/atu_business/3562243930307091601,IG story,,Lifetime,343,286,1,0,,0,,193,
18329857603082416,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,02/06/2025 12:05,https://instagram.com/stories/atu_business/3562241556432174279,IG story,,Lifetime,207,186,2,0,,0,4.0,223,
18065500339896230,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,The Digital Self with Dr. Pennington! @go2atu #ATUFocusDay,0,02/06/2025 11:59,https://instagram.com/stories/atu_business/3562238540894956151,IG story,,Lifetime,352,294,1,0,1.0,0,,229,
17897594361135389,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,#ATUFocusDay Monopoly Masterclass 💚💛 @arkansastech @go2atu @atuaccounting,0,02/06/2025 11:19,https://instagram.com/stories/atu_business/3562218820401438605,IG story,,Lifetime,347,296,0,0,,0,,214,
18004724000539572,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,,0,02/06/2025 11:10,https://instagram.com/stories/atu_business/3562214227714080512,IG story,,Lifetime,210,200,1,0,,0,,222,
17943014429950776,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,Learning about the future of AI! #ATUFocusDay,0,02/06/2025 11:06,https://instagram.com/stories/atu_business/3562212273629909256,IG story,,Lifetime,211,199,1,0,,0,,235,
18031898717262971,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,"Monopoly Masterclass
with Mrs. Hopson @atuagriculture_tourism 
 @go2atu 
@arkansastech 
 @atuaccounting",6,02/06/2025 11:05,https://instagram.com/stories/atu_business/3562211467090952136,IG story,,Lifetime,416,333,2,0,,0,,182,
17873967285263221,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,"Leadership Lab:
Mastering High Stakes Decisions  #ATUFocusDay @go2atu @atuagriculture_tourism @arkansastech",0,02/06/2025 09:23,https://instagram.com/stories/atu_business/3562160391565655162,IG story,,Lifetime,375,315,2,0,1.0,0,,256,
18050647955144662,17841402627774708,atu_business,ATU LeMoyne Smith School of Business,on our way to the academic sessions! #ATUFocusDay,5,02/06/2025 08:54,https://instagram.com/stories/atu_business/3562145769693423738,IG story,,Lifetime,221,206,1,1,,0,,176,
